#Table1
u,g,r,i,z,subClass
16.0802,14.90246,14.8158,14.85819,14.91232,A0
23.60163,21.08952,19.61205,18.55288,17.97568,M2
22.81606,21.06648,19.41197,17.10595,15.78145,M6
19.49831,18.56956,18.25666,18.17536,18.13127,F5
23.03804,22.41663,21.0388,19.16811,18.14361,M5
17.23499,16.1503,15.79707,15.66491,15.63558,F5
19.40911,18.20712,17.72177,17.53643,17.48484,F9
18.18356,16.46136,15.78693,15.53294,15.38949,K1
17.87562,16.25455,15.65625,15.43233,15.3626,F9
20.15057,18.08855,17.18047,16.82554,16.64116,K3
17.63201,16.61652,16.3237,16.20219,16.20668,F5
18.41565,17.05508,16.45701,16.20732,16.06378,F9
19.53351,18.39906,17.99656,17.85727,17.83225,G2
19.23741,17.94623,17.457,17.28717,17.18662,F9
17.79247,16.82343,16.50173,16.38817,16.33236,F5
18.90439,17.48462,16.91247,16.66888,16.5306,F9
24.5919,21.38951,19.36729,18.2018,17.68522,M0
17.50606,16.43845,16.37654,16.38146,16.42307,A0
17.84528,16.84264,16.50896,16.37144,16.34129,F5
18.68619,17.05397,16.34448,16.04922,15.87907,F9
21.82837,20.40318,19.81159,19.6396,19.63272,F9
17.13621,15.73939,15.12454,14.86398,14.71519,G2
20.03459,18.14553,17.36407,17.05569,16.87668,K3
18.54673,17.36903,16.88537,16.67968,16.70396,G2
19.36563,18.12656,18.26089,18.33762,18.37749,A0
20.21978,17.82697,16.7812,16.3577,16.13709,K5
19.444,17.8735,17.28498,17.10247,17.03887,F9
22.94024,21.33315,20.70375,20.46142,19.78189,F9
23.33054,20.22361,18.74146,17.56521,16.91219,M2
24.99629,21.46754,19.56566,18.40522,17.77036,M1
24.02573,21.80787,20.08181,18.58971,17.76899,M4
23.67949,21.98801,20.24936,18.75527,17.88111,M4
19.13782,17.9355,17.49072,17.31633,17.22591,F9
17.10362,17.23878,17.66707,18.03643,18.32274,A0p
23.49364,21.61096,20.09347,18.28832,17.26838,M5
18.37953,17.18095,16.731,16.57348,16.52576,G2
18.79214,18.01305,17.59723,17.49304,17.52323,A0
18.40928,16.84983,16.28359,16.09375,15.9963,F9
25.13663,25.11438,22.52705,20.36316,19.7358,M2
18.72572,18.24567,18.31619,18.39549,18.56921,WD
17.25965,16.06065,15.8601,15.76294,15.76761,A0
17.02643,15.83524,15.75221,15.73768,15.8029,A0
20.49765,18.12885,16.93351,16.4144,16.08206,K7
20.52407,18.05013,16.93375,16.4718,16.20073,K7
24.74673,21.03359,19.41095,18.05782,17.29111,M4
18.23297,17.106,16.6996,16.56309,16.50619,G0
18.5963,18.85584,19.28382,19.61317,19.77321,WD
18.16484,16.95484,16.5377,16.39536,16.37294,G2
16.61788,15.74225,15.40956,15.27639,15.23327,F5
21.22973,19.66933,18.80432,18.26564,17.94577,M1
19.11525,18.29847,17.39258,16.92478,16.64311,K7
17.96987,16.76872,16.3486,16.21346,16.05216,G2
20.67578,19.25075,18.66785,18.44923,18.27294,G2
17.62163,16.43645,16.03455,15.88936,15.84118,G2
19.09586,17.33051,16.63717,16.41271,16.30308,K1
17.07083,15.81459,15.3351,15.16407,15.08636,F9
23.6054,20.51612,19.0032,18.03548,17.46012,M0
21.3374,19.26111,18.38202,18.00914,17.80343,K3
17.21992,15.76547,15.27452,15.12505,15.07783,F9
18.93354,17.02129,16.32362,16.09157,15.97884,K1
18.078,17.10669,16.76014,16.62565,16.5955,F5
20.67066,18.50123,17.71087,17.28107,17.24409,K3
18.68522,17.63146,17.18035,17.00622,16.93178,G0
18.42059,18.48429,18.83872,19.11143,19.35358,OB
19.51472,18.20191,17.63909,17.40331,17.28823,F9
18.57691,17.09036,16.87376,16.81978,16.76803,A0
19.2187,18.99209,18.9393,19.05331,19.08174,CarbonWD
24.6347,19.29473,18.00253,17.23564,17.41251,G2
18.7381,17.44079,16.96369,16.80044,16.73772,F9
21.59457,18.80813,17.40094,16.29883,15.70835,M2
18.93938,17.86754,17.49952,17.3736,17.3477,G0
21.06113,18.25615,16.85693,16.22611,15.87231,K7
16.66347,15.61418,15.46999,15.47034,15.50849,A0
18.68243,18.63794,18.9641,19.03642,18.90418,WD
22.78312,20.08371,18.93022,18.5084,18.2624,K7
19.26913,18.08722,17.6088,17.40985,17.33979,F9
19.76762,18.08671,17.52933,17.32922,17.2491,F9
19.3701,19.09116,19.35776,19.63778,19.96157,WD
25.4815,22.17133,20.66066,20.16596,20.40101,K7
20.16935,18.82417,18.28848,18.49343,17.9905,F9
16.41402,15.49432,15.24635,15.14243,15.11724,A0
25.20099,21.79516,20.22003,18.34768,17.28886,M5
22.59161,20.36457,19.10754,18.45611,17.96626,M0
19.94293,18.83145,18.41744,18.5029,18.23534,G2
21.61574,19.45502,17.96117,16.40865,15.52282,M5
23.60998,22.70432,20.44791,19.38015,18.66231,M0
24.73329,21.3619,19.44356,18.3436,17.66571,M0
22.80983,20.45455,18.84027,17.48536,16.71529,M3
18.47864,17.36696,17.08074,16.9735,16.96758,A0
26.10442,22.02702,20.45831,18.43635,17.30922,M6
21.2072,19.69478,19.13627,18.87626,18.77214,F9
19.07393,18.04108,17.65855,17.49618,17.45007,G0
23.04628,20.46289,19.02944,18.06304,17.51289,M2
23.95409,20.72894,19.19032,17.36503,16.37339,M5
25.90149,23.03858,21.56944,19.3606,18.15929,M6
21.14729,19.58659,18.92664,18.86293,18.56603,K1
19.1265,18.1154,17.82504,17.69339,17.62945,F5
17.18411,15.80449,15.34758,15.19614,15.14936,F9
20.94394,19.8123,19.45558,19.36052,19.2832,F5
15.79393,14.56863,14.23009,14.11009,14.09829,F5
19.34423,18.35129,17.97771,17.83285,17.81352,G2
16.74017,16.83199,17.30619,17.62086,17.86991,A0p
24.67017,22.38748,20.9043,20.13158,19.77139,M0
17.22806,16.23384,15.93945,15.83428,15.81426,F5
17.57969,16.61156,16.32723,16.20598,16.17006,A0
19.02971,17.37107,16.7825,16.5645,16.47617,F9
18.44331,17.29502,16.83936,16.65716,16.58676,G2
20.85058,19.37353,18.79189,18.58933,18.47095,F9
21.42626,20.27756,19.72919,19.52622,19.46159,F9
19.71238,18.70455,18.36157,18.25249,18.30495,F5
20.68492,19.33258,18.75546,18.49835,18.35769,F9
19.93646,18.9863,18.71819,18.64895,18.71603,F5
20.30976,19.29255,18.9106,18.78802,18.66669,F5
19.96199,18.64405,18.02385,17.7972,17.70093,F9
20.71435,19.19491,18.42695,18.13861,17.95432,K3
22.05505,20.7408,20.11454,19.88818,19.81993,F9
22.08358,19.22475,18.17662,17.74389,17.51499,K5
20.91596,19.27178,18.67661,18.458,18.26564,F9
21.73614,20.06832,19.49213,19.29111,19.15821,F9
19.66386,18.63085,18.17321,17.99403,17.86246,F5
19.89613,18.61479,18.08101,17.85926,17.80777,F9
20.91898,19.54179,18.99416,18.73403,18.61062,F9
20.16292,19.13414,18.9277,18.84312,18.83234,A0
20.23615,18.90742,18.31889,18.08529,17.97057,F9
19.94532,18.81855,18.49646,18.49256,18.33369,F5
21.82342,20.2785,19.70133,19.41836,19.40413,K1
23.0009,20.61519,19.06155,18.06388,17.51637,M1
20.11507,19.09414,18.79393,18.62041,18.60431,F5
20.19106,19.13931,18.97937,18.87113,18.89964,A0
17.87918,16.7961,16.47947,16.3392,16.29351,F5
17.43767,16.29943,15.9315,15.79097,15.74051,G0
19.59489,18.58079,18.22634,18.07274,18.02608,F5
21.40331,20.00229,19.40724,19.08588,18.9929,K1
21.66885,20.62294,20.17511,19.98145,20.01973,F9
20.3296,18.69615,17.909,17.57132,17.33798,K5
20.42498,19.4699,19.11136,19.0186,19.07954,F5
20.72657,19.66187,19.07655,18.86973,18.75508,F9
21.37419,19.73718,19.09886,18.87422,18.86338,K1
21.03984,19.15322,18.33338,17.98416,17.81954,K3
22.61362,20.74254,19.15477,17.92923,17.26765,M3
23.00689,20.48266,18.8722,17.82698,17.26832,M2
21.31655,20.35261,20.05872,19.91606,19.88385,F5
20.5254,19.07633,18.50752,18.31022,18.17696,F9
20.462,19.30337,18.77586,18.53967,18.41051,F5
20.24361,18.64587,17.98364,17.67606,17.56798,F9
21.57503,20.15167,19.54235,19.24295,19.17081,F9
20.22964,19.08479,18.85167,18.77494,18.79803,A0
22.50827,20.73341,20.05874,19.77939,19.87256,M2
21.71021,20.04209,19.49161,19.28713,19.17817,F9
20.97632,19.43801,18.78164,18.50219,18.38495,K1
22.84474,20.95675,20.27874,20.08515,20.11074,K1
17.63201,16.41331,16.00309,15.87378,15.84418,G2
21.13918,19.7126,19.25202,19.22363,19.14172,F9
20.24623,19.81395,19.98313,20.22692,20.45147,WD
24.49192,21.53069,19.71101,18.44133,17.69072,M3
19.59515,18.49621,18.10541,17.943,17.93328,G0
18.81177,18.84832,19.15244,19.39001,19.63417,OB
20.85802,19.69877,19.38269,19.28939,19.25201,F5
22.01007,20.79779,20.48095,19.96257,19.78559,K1
19.67592,18.58356,18.29057,18.17029,18.11967,F5
20.5335,19.37264,19.04512,18.90403,18.83121,F2
23.16944,23.60304,21.93513,19.18368,17.63846,M8
25.26014,22.74923,21.26493,19.36618,18.36431,M5
19.55149,18.47362,18.22926,18.13092,18.15872,F5
19.33385,18.1023,17.59554,17.39271,17.29081,F9
17.79227,16.66155,16.51324,16.47664,16.51613,A0
18.46405,17.34335,16.91558,16.78269,16.72803,F2
20.47062,18.77572,18.11032,17.90939,17.76047,K1
20.83047,19.98614,19.64904,19.50758,19.45043,A0
20.37147,19.26898,18.68173,18.47272,18.29952,G2
20.57954,20.2279,20.24964,20.29188,20.32592,L9
20.5587,19.67909,19.37782,19.25413,19.20584,F5
20.98156,19.60195,19.00664,18.78632,18.64428,F9
19.4977,18.61081,18.29218,18.18596,18.13633,A0
21.29156,19.86038,19.28797,19.09211,18.97994,F9
20.88473,19.57411,18.93753,18.67597,18.54613,F9
21.12654,19.74541,19.17858,18.98417,18.91457,F9
19.82745,18.7221,18.18943,17.93328,17.82513,F5
21.76723,19.6719,18.80783,18.4681,18.30085,K3
20.88871,19.91951,19.67033,19.54323,19.38092,A0
21.77634,20.32589,19.69826,19.45262,19.23968,F9
20.24767,19.30954,18.95598,18.83808,18.83306,F5
21.66786,19.51659,18.76614,18.47446,18.3668,K3
19.33525,18.36866,18.04827,17.90076,17.85649,F5
19.76566,18.69219,18.49629,18.42869,18.4643,A0
21.11099,19.6117,18.99937,18.7357,18.61401,F9
19.69309,18.43273,17.91065,17.68852,17.56859,G0
19.59541,18.32394,17.87681,17.72254,17.68177,F9
20.83871,19.25844,18.66866,18.48024,18.40836,F9
20.28521,19.23045,18.77066,18.59982,18.5935,G2
19.76121,18.82875,18.53317,18.42577,18.42137,F5
18.47811,17.0293,16.47481,16.27439,16.17303,F9
17.53353,16.4108,16.00737,15.85976,15.81211,F5
20.60213,20.44855,20.20284,20.13256,20.2021,L9
19.85134,18.56876,18.60153,18.66646,18.74285,A0
16.90347,15.72646,15.26839,15.07507,15.00032,G2
17.3096,16.17659,16.04197,16.03076,16.06882,A0
19.48669,18.48395,18.31896,18.28122,18.21889,A0
19.45722,18.51694,18.08918,17.90806,17.85486,F5
17.36759,16.32262,15.92653,15.78974,15.7319,G0
18.03662,16.98351,16.61516,16.47126,16.44409,F2
20.19147,18.68963,18.13588,17.89779,17.77848,F9
20.93716,19.92787,19.72679,19.61273,19.58863,A0
20.05116,19.09496,18.85706,18.72667,18.6709,A0
20.57815,19.34447,18.78656,18.59612,18.46894,F9
20.90195,20.08572,19.58792,19.41396,19.35699,F5
21.05192,19.57239,18.95977,18.74031,18.58582,F9
20.68362,19.58864,19.03687,18.82041,18.63531,G2
23.75014,22.41916,20.88963,19.59113,18.87274,M3
21.89445,19.80111,18.1075,17.5056,17.14044,K7
23.93062,22.26128,20.88265,19.57511,18.86669,M4
21.68213,20.36592,19.80932,19.65407,19.6509,L5.5
20.58436,18.63957,17.85176,17.58814,17.4274,K3
21.65517,20.48466,20.07724,19.85606,20.09369,F9
20.433,19.15403,18.61698,18.41598,18.32894,F9
20.07551,18.81408,18.32789,18.17846,18.12499,F9
21.08196,19.82611,19.36134,19.19844,19.05061,F2
20.10056,20.00156,19.90115,19.6751,19.47588,WD
19.04538,17.94033,17.55053,17.40257,17.35946,F2
22.89345,20.52293,18.87193,16.53208,15.28072,M6
20.64415,18.96622,18.2985,18.06186,17.89649,K1
19.33093,18.0377,17.54694,17.37959,17.32534,F9
21.514,20.26013,19.67288,19.37754,19.20119,K1
19.23702,18.37381,18.06147,17.93892,17.9211,A0
20.20612,20.11625,20.17689,19.6727,19.11307,M4
20.24465,19.26151,19.12814,19.0865,19.22003,A0
19.52808,18.67979,18.39561,18.2954,18.216,A0
20.79939,20.12014,19.82158,19.73317,19.89775,CV
20.82057,19.83,19.45021,19.38,19.39424,F2
17.9622,16.75843,16.2384,16.01933,15.92306,F9
20.67623,19.66847,19.18506,18.98314,18.87288,G0
20.02535,18.5585,18.01151,17.75368,17.6951,F9
21.3233,20.32232,19.8777,19.69803,19.80498,F5
19.87759,18.6192,18.08425,17.84073,17.73868,F9
21.42724,18.85828,17.65956,17.14828,16.83743,K7
19.99882,18.50524,17.92062,17.71508,17.60893,F9
17.70241,17.84848,18.15799,18.38987,18.71965,OB
19.74806,18.19279,17.60927,17.43428,17.33262,F9
20.74896,19.24511,18.65325,18.37837,18.29716,F9
21.1293,19.84067,19.24487,18.98788,18.91479,F9
24.63456,20.23936,18.83713,17.64325,17.02122,M3
20.60315,17.81693,16.54935,16.07739,15.79993,K7
21.1521,20.45329,20.0987,20.015,19.68629,F5
20.32228,17.91385,16.8001,16.39522,16.15345,K5
18.40374,16.96801,16.38519,16.18927,16.10149,F9
20.29331,18.71442,18.14284,17.92997,17.83234,F9
21.49544,20.2488,19.65936,19.43875,19.29905,F9
19.16684,18.06792,17.96888,17.95852,18.00177,A0
23.60356,19.87058,18.69819,18.25392,17.98971,K5
20.73104,18.82198,17.98862,17.60892,17.38168,K5
19.85385,18.53201,17.97635,17.76844,17.7113,F9
20.83583,19.65551,19.17767,18.95925,18.87728,F9
16.36242,15.13298,14.73525,14.61381,14.56704,G2
17.86519,16.87243,16.50734,16.36299,16.31428,F5
20.55639,19.46956,19.42403,19.46369,19.60857,A0
17.57484,16.6001,16.24695,16.11092,16.05364,F5
21.31215,18.98333,17.78638,17.31391,17.04403,K5
19.62246,18.21529,17.65653,17.48062,17.37607,F9
19.84994,17.1663,15.91277,15.41866,15.13496,K7
16.85193,15.6127,15.7389,15.84207,15.88838,A0
23.16436,20.04435,18.7293,18.09842,17.69605,M0
19.41116,18.03354,17.46935,17.28937,17.21272,F9
20.17739,18.78223,18.20191,17.9583,17.81823,F9
18.60572,17.11335,16.53919,16.33313,16.24031,F9
20.93674,19.8543,19.91808,20.02791,20.19018,A0
21.64394,20.11473,19.5329,19.32973,19.13081,F9
25.38236,20.91896,19.57453,18.96796,18.76171,K7
18.21596,17.22879,16.9136,16.79212,16.73185,F5
20.93813,19.9997,19.64224,19.53566,19.52119,F5
21.17551,19.51402,18.94821,18.75955,18.66375,F9
18.46526,18.64839,19.05398,19.39377,19.81627,WD
24.9868,21.98766,19.95983,18.87128,18.16338,M2V
21.17754,20.10771,19.81815,19.78927,19.8681,A0
20.03984,19.0275,18.65482,18.51892,18.44693,F5
20.10983,19.12561,18.83553,18.7282,18.75215,F5
19.08623,16.74343,15.7916,15.56022,15.37613,K3
19.52927,19.20586,19.18491,19.31018,19.35579,T2
19.46497,18.19431,17.65575,17.45378,17.3335,G2
20.32265,19.33535,18.91302,18.76443,18.78403,F9
17.8517,16.56231,16.1294,15.97327,15.94122,F9
23.40729,20.70651,18.63627,17.54158,16.83802,M0
21.64296,19.46684,18.41303,18.0465,17.78274,K5
25.56848,20.52347,18.90593,17.80937,17.20109,M2
23.56559,22.34562,20.82279,18.95124,17.94364,M5
18.27136,17.19781,16.84348,16.70221,16.65282,F5
19.16134,17.71558,17.17393,16.94856,16.81239,F9
19.0972,17.65243,17.04654,16.80009,16.68247,F9
19.79223,18.62122,18.22728,18.05847,18.02607,F5
21.36589,19.62711,18.98453,18.80482,18.68466,K3
17.59338,15.84875,15.15067,14.83668,14.69964,F9
24.15899,20.80389,19.48426,18.85642,18.43561,M0
19.62292,18.20168,17.62191,17.36362,17.24638,G2
19.05895,18.00476,17.869,17.84885,17.85668,A0
16.58686,15.4532,15.40782,15.44228,15.52759,A0
19.15451,17.77935,17.25906,17.09995,17.0363,F9
18.8536,17.91209,17.55563,17.41715,17.35053,F5
20.47922,18.71444,17.98143,17.69878,17.47123,F9
18.94733,17.43396,16.87552,16.69415,16.61197,F9
19.9193,19.80479,20.13776,20.35892,20.60577,WD
24.95735,22.29479,20.62682,18.76185,17.62075,M6
19.27677,18.72021,19.02317,19.18989,19.56381,A0
18.54078,15.99264,14.60589,13.5774,13.00725,M2
18.6824,17.24555,16.70906,16.50935,16.38836,F9
21.05887,18.09953,16.74982,16.08192,15.7034,M0
19.14171,16.55986,15.37905,14.92723,14.6675,K7
16.60988,15.66403,15.44626,15.35668,15.35093,A0
19.14079,18.12623,17.66941,17.47326,17.39934,F5
21.74497,19.24668,17.93261,17.3147,16.94361,K7
19.571,16.92833,15.56456,14.97455,14.62076,K7
19.47575,16.9272,15.50207,14.61096,14.1117,M1
16.5685,15.50765,15.11734,14.98507,14.92086,F5
18.07422,17.05245,16.70507,16.56872,16.52286,F5
21.48976,19.70064,19.43148,19.36756,19.25983,A0
19.2343,17.99256,17.85783,17.84928,17.85316,A0
20.41712,18.7443,18.00236,17.71038,17.54213,K3
19.7687,18.32652,17.72525,17.52185,17.40439,F9
21.94921,19.6228,18.47281,17.9669,17.67574,K7
21.2908,20.1091,19.99158,19.96546,20.03115,A0
20.18072,19.17792,18.74707,18.58067,18.4522,F2
22.76686,20.86243,19.43662,21.14715,18.13915,M1
19.18548,18.21421,17.92581,17.79726,17.72302,F5
19.81359,18.61369,18.07128,17.84826,17.71386,G2
26.27453,22.49906,21.56604,20.52173,20.27136,M0
20.13752,18.70463,18.20341,17.99277,17.87343,F9
20.40855,17.94333,17.01104,16.66697,16.46821,K3
16.70506,15.74084,15.42642,15.28668,15.24872,F5
16.70989,15.79362,15.51428,15.41821,15.40416,A0
19.90491,18.39711,17.80649,17.59214,17.4776,F9
21.79806,19.20641,18.06102,17.61931,17.33541,K7
17.72627,16.54697,16.14769,15.97685,15.94032,G2
19.80186,18.85482,18.40773,18.24227,18.16446,F5
18.1542,15.74084,14.74331,14.40062,14.23286,K5
21.47995,19.31506,18.27739,17.84847,17.59525,K5
19.96339,18.85298,18.28702,18.0692,17.94374,G2
19.46752,17.96516,17.40156,17.16219,17.01754,F9
19.97269,19.14557,18.85003,18.78987,18.80066,A0
19.67198,18.64167,18.22066,18.06184,18.00465,F5
17.01064,15.46152,14.92886,14.71718,14.61298,F9
19.10854,17.23483,16.41323,16.0684,15.86792,K3
20.60619,18.40187,17.45706,17.09105,16.87349,K5
19.95282,18.03386,17.22726,16.90946,16.73274,K3
16.56933,15.4214,15.05411,14.90422,14.87569,F2
20.90193,20.20922,19.89288,19.79644,19.63924,F5
19.99181,18.68035,18.1086,17.93821,17.80433,F9
20.00778,19.00818,18.78035,18.7415,18.72814,A0
20.90282,20.07129,19.60614,19.45723,19.36321,F5
18.76828,17.35389,16.83816,16.65994,16.58681,F9
22.76297,20.09167,19.11404,18.75085,18.5859,K5
17.40098,16.21825,15.818,15.70915,15.68927,G0
19.95257,19.00882,18.74625,18.64605,18.6685,F5
21.06706,19.24902,18.42785,18.12451,17.93466,K3
19.97639,18.80802,18.2478,18.02792,17.899,F9
19.1347,18.29218,17.99402,17.91261,17.88632,A0
17.72162,16.81611,16.46253,16.30726,16.26361,F5
19.84657,19.86791,19.9945,20.16758,20.84672,OB
17.7373,16.36213,15.84765,15.66641,15.58478,F9
19.6809,17.72243,16.86666,16.55104,16.3543,K3
20.15615,18.80821,18.25393,18.04974,17.90832,F9
17.63329,16.75682,16.51057,16.43504,16.38203,A0
20.06878,17.80992,16.8614,16.52162,16.31446,K5
17.43828,16.46268,16.09848,15.94182,15.89109,F5
21.26856,20.25418,20.40162,20.44864,20.54935,A0
19.03373,17.92606,17.42589,17.20957,17.09296,F5
18.06907,16.53367,15.95705,15.75086,15.66254,F9
17.11201,16.18719,15.80803,15.64575,15.57656,F5
19.72949,18.24606,17.65372,17.4162,17.31197,F9
19.89362,17.20008,15.7946,15.08971,14.69939,M0
18.74002,17.38789,16.82768,16.63122,16.53871,F9
18.48017,17.02065,16.43803,16.2377,16.14015,F9
20.89164,18.23636,16.84016,16.21442,15.84239,K7
20.87542,18.36589,17.00723,16.25433,15.8377,M0
20.87604,18.31912,17.16061,16.69452,16.41648,K7
19.98579,19.09398,18.82227,18.74425,18.7135,A0
21.52932,20.48205,20.08973,20.31187,19.74275,F9
22.61141,20.25265,19.40359,19.11435,18.8826,K3
21.34331,20.18958,19.63695,19.39981,19.38584,G2
22.45794,19.34623,17.91932,16.96227,16.45251,M2
22.13151,20.60125,20.06944,19.87311,19.81776,G2
21.0536,19.85681,19.60373,19.50988,19.43721,A0
21.31636,19.95322,19.39826,19.22169,19.13644,F9
21.60764,19.9054,19.31777,19.11025,19.10194,F9
22.1737,21.22208,20.58423,20.30462,19.66629,F9
18.53523,16.95754,16.34344,16.1402,16.0215,F9
18.66345,17.39831,16.93397,16.7639,16.69059,G2
22.19577,20.39864,19.55238,19.24663,19.05858,K3
21.96118,20.15321,19.28166,18.96388,18.81926,K3
21.23422,20.27537,19.92789,19.83823,19.70542,F5
21.95239,19.92541,19.10656,18.79053,18.57214,K3
20.90148,18.72664,17.89045,17.60629,17.44723,K3
20.81607,18.67654,17.75261,17.39029,17.18139,K3
18.79947,17.38929,16.88924,16.71,16.64981,F9
21.49,19.93489,19.20168,19.06088,19.32545,O
19.91098,18.63941,18.07674,17.88369,17.73071,F9
16.74939,16.85178,17.30758,17.6133,17.87125,B6
18.90895,17.88717,17.48976,17.33438,17.25794,F5
20.1265,18.38184,17.67641,17.38244,17.25503,K1
18.39146,17.17428,16.72103,16.54913,16.47785,F9
19.49836,18.40036,18.01892,17.88408,17.84027,F5
15.83095,15.62677,15.66573,15.69668,15.75737,A0
21.21666,19.67655,18.97583,18.71709,18.66815,K1
19.79718,18.65585,18.1559,17.98599,17.9359,G2
20.59258,19.1726,18.62274,18.39867,18.32553,F9
17.89396,16.72861,16.33269,16.20975,16.25626,F9
20.08955,18.96817,18.56316,18.37917,18.33114,F2
22.28077,20.80834,19.36655,18.26071,17.63351,M2
18.96042,18.00022,17.74049,17.66082,17.62814,F5
19.04988,18.10706,17.89591,17.83901,17.80342,A0
22.49226,20.2279,18.62227,17.41716,16.74953,M2
19.4462,18.50613,18.2079,18.08974,17.9934,F5
22.55107,20.7635,19.98931,19.73085,19.52355,K1
18.24853,17.06091,16.63663,16.50185,16.44234,G2
20.15966,20.03769,20.38749,20.70864,20.67674,WD
19.05435,17.95267,17.87568,17.85344,17.92514,A0
18.19753,17.16232,16.73516,16.57712,16.49343,F5
19.21994,17.92074,17.46388,17.33727,17.21101,F9
19.68937,18.39764,17.7978,17.56843,17.44731,F9
20.60554,18.66189,17.81531,17.45887,17.2849,K3
22.53342,21.98456,20.59148,18.79522,17.72669,M6
19.03629,17.67057,17.10817,16.84996,16.70658,F2
24.39742,21.06993,20.29848,20.00107,19.86303,K3
18.94349,17.78568,17.33894,17.16645,17.09506,G2
25.76501,23.65248,21.64018,19.06127,17.76762,M7
24.37993,21.7905,20.20247,18.36069,17.33195,M5
23.98819,22.32609,20.92582,18.80702,17.66622,M6
19.11057,17.34472,16.65044,16.40823,16.29065,K1
18.22146,16.69208,16.15341,15.98318,15.91559,F9
18.43471,16.87264,16.24448,16.03275,15.91279,F9
23.06014,22.28803,20.93793,19.03098,17.98565,M6
23.00866,20.30401,18.89506,18.11406,17.68941,M1
17.25464,16.29024,16.00276,15.89894,15.87883,F5
25.13322,22.89587,20.97237,19.05944,17.9891,M5
16.15107,14.65364,14.08296,13.90663,13.85003,F9
16.57868,15.02015,14.4378,14.23573,14.14946,F9
16.19937,15.23052,14.93418,14.8377,14.80939,F5
18.95824,17.26382,16.57965,16.33965,16.21901,K1
18.00626,16.46569,15.94625,15.73281,15.64688,F9
18.53892,16.99028,16.38925,16.14033,16.04167,K1
17.2591,15.99295,15.52209,15.36296,15.32383,F9
18.1312,16.99961,16.62182,16.48693,16.45192,F2
18.78348,17.39154,16.87239,16.69354,16.59971,F9
18.61992,17.42069,17.55948,17.68772,17.78585,A0
16.21472,15.00539,15.08526,15.17918,15.29329,A0
19.51157,18.55829,18.28382,18.19386,18.11781,F5
20.61012,19.3463,19.22782,19.24187,19.28585,A0
19.4535,18.57294,18.23425,18.12353,18.07327,F5
19.29191,18.1391,18.28406,18.40699,18.52866,A0
23.35162,20.16233,18.79565,17.97524,17.56305,M1
19.10209,17.49097,16.84094,16.56641,16.44805,F9
