#Table1
u,g,r,i,z,subClass
20.26094,17.71757,16.31345,15.15693,14.62434,M3
22.40125,20.5836,18.95044,18.36832,18.07233,K7
23.79725,21.10318,19.4756,18.90145,18.50071,K7
21.68636,19.27612,17.86884,16.44598,15.66222,M4
18.31393,17.12512,16.66717,16.50055,16.43355,F9
22.47109,20.30551,18.69114,18.04443,17.65811,M0V
18.51637,17.32519,17.43755,17.5803,17.74171,A0
19.26206,18.03657,18.04256,18.09891,18.20927,A0
19.70015,18.4907,18.40286,18.37951,18.46649,A0
18.72607,17.70179,17.6051,17.5904,17.66392,A0
25.50189,24.95752,21.74881,19.5128,18.14341,M7
16.89165,15.83044,15.46799,15.34172,15.30424,F2
15.63452,14.28735,13.76672,15.06573,13.50104,F9
19.04253,18.02639,17.64566,17.50586,17.46576,F2
23.62333,21.69339,20.71683,19.5968,18.81413,M4
17.45096,16.2112,16.28822,16.384,16.43716,A0
18.0507,17.00897,16.64253,16.50583,16.4476,F5
23.5305,20.97904,19.55305,19.0059,18.67631,K7
18.93505,17.76916,17.57204,17.50849,17.49225,A0
19.24362,18.23966,17.85075,17.70076,17.64647,F5
19.25612,18.15344,17.63979,17.51644,17.43436,G2
24.91596,21.03873,20.1999,19.89221,19.8593,K5
18.04396,17.06286,16.7474,16.62387,16.57009,F5
23.32099,21.43298,20.6933,20.52679,20.2492,CV
23.40259,21.92,20.15436,17.93892,16.75338,M6
23.77907,22.20282,20.56304,18.61411,17.47246,M6
19.31038,18.97125,18.93172,19.04084,19.16363,CarbonWD
18.80435,17.834,17.57793,17.45777,17.44729,F5
23.89125,22.34473,20.91565,19.84572,19.37749,M3
19.41498,18.17996,18.01447,17.96725,17.97791,A0
20.09713,19.01938,19.0377,19.06336,19.15415,A0
18.33877,17.07975,17.09679,17.14891,17.15527,A0
16.71901,15.6227,15.37785,15.28545,15.30024,F5
17.53343,16.26197,16.25517,16.20694,16.19653,A0
18.0974,16.84228,16.77603,16.81483,16.80965,A0
20.02462,17.51771,16.41404,16.00546,15.77583,K5
20.63146,20.13119,20.2822,20.59184,20.40641,WD
19.62805,18.42215,18.41286,18.47305,18.46186,A0
24.68087,23.14895,22.10481,19.16058,17.48302,M8
25.47122,21.76168,20.79251,19.18908,18.32603,M5
18.98687,17.74745,17.52789,17.46891,17.47917,F5
20.11917,18.97488,18.80617,18.77974,18.78734,A0
25.01753,23.47801,21.48087,19.27717,18.06651,M6
24.60824,22.39902,20.83578,18.99141,18.00302,M5
23.16295,21.66133,20.22834,18.27514,17.20457,M5
18.82695,17.81384,17.75997,17.77676,17.81258,A0
19.18027,17.90682,17.77486,17.73471,17.75021,F5
25.38504,21.40969,19.97258,19.4108,18.84418,M0
17.73133,16.82508,16.61551,16.54965,16.5477,A0
23.75877,21.44276,20.41863,20.12673,20.24299,K5
18.99529,17.84467,17.73207,17.72855,17.7656,A0
23.10977,20.77907,19.16138,18.05028,17.383,M2
23.86565,22.43811,20.84354,18.97445,17.92147,M5
17.91623,17.5081,17.0137,16.7596,16.59553,K5
19.06454,19.15688,19.62311,19.90146,20.07293,OB
20.23496,17.8371,16.78929,16.50008,16.26344,K5
20.17585,17.57266,16.18551,15.19326,14.66718,M2
23.76993,22.86236,21.01989,19.16109,18.12148,M5
19.69795,18.56458,18.20717,18.07334,18.05639,G2
19.82015,18.61993,18.62841,18.70327,18.84897,A0
22.38808,19.66076,18.37439,17.75275,17.3776,M0
20.16357,19.07755,19.01553,19.05722,19.05334,A0
23.21508,23.82181,21.89947,18.96051,17.26201,M9
23.2625,20.85196,19.228,17.84478,17.13756,M3
18.8283,17.64487,17.16545,16.97719,16.93707,F2
19.74495,19.72048,20.026,20.21663,20.00867,WD
23.8323,22.81507,21.35867,18.78076,17.23206,M8
24.9051,22.03647,20.82506,19.51676,18.85278,M3
25.46385,22.7103,20.76827,18.80622,17.68172,M6
20.06565,19.74907,19.99514,20.22916,20.64837,WD
24.72444,21.88984,20.23215,18.12617,16.94018,M6
20.63679,19.52798,19.29902,19.1807,19.08121,F5
18.09689,17.06633,16.71198,16.5718,16.53164,F2
17.91459,16.62415,16.65252,16.72596,16.73079,A0
19.53485,18.5132,18.32705,18.23979,18.21353,A0
20.73684,19.53463,19.69259,19.86165,20.06526,A0
24.73764,20.8468,19.30083,17.97925,17.25099,M3
23.70255,22.05724,20.58714,18.61225,17.52058,M6
23.87831,21.96912,20.51133,19.64637,19.54602,M2
23.24008,20.41075,18.93011,17.9808,17.47642,M2
18.98954,18.04208,17.80137,17.70675,17.66067,F5
16.88387,15.86037,15.54615,15.42636,15.41311,F5
17.64952,16.39911,15.95128,15.76555,15.69519,G2
16.74716,15.62161,15.58126,15.59739,15.65258,A0
18.95636,17.71028,17.19654,16.992,16.89747,G2
17.51027,16.57301,16.29058,16.1942,16.17402,A0
17.65388,16.7156,16.3129,16.15459,16.09125,F5
17.24003,16.16553,15.77652,15.62084,15.55313,F5
19.96599,18.87319,18.66506,18.59486,18.66443,A0
25.15068,21.58517,19.96414,17.81098,16.65367,M6
19.18066,17.87788,18.06629,18.13379,18.16811,A0
17.12013,16.04089,15.69316,15.56969,15.55281,F2
19.01953,19.04308,19.34937,19.57126,19.87757,OB
20.25127,19.21024,19.2059,19.23128,19.26107,A0
17.94187,16.85908,16.68675,16.64957,16.66491,A0
25.36546,23.45772,21.61659,19.4503,18.27424,M6
20.27498,19.10385,18.85934,18.73997,18.73996,A0
17.48483,16.4677,16.10681,15.96881,15.8972,F5
18.55882,16.64345,15.87536,15.61389,15.46691,K3
19.92624,18.8051,18.7174,18.69645,18.78703,A0
21.00641,18.45246,17.30148,16.8217,16.65583,K7
20.63958,20.16363,20.10736,20.1919,20.16197,WD
19.30667,18.1608,17.76878,17.63144,17.60443,G2
20.24464,19.86571,19.92566,20.06179,20.37685,WD
19.07069,18.86331,19.22459,19.50916,19.84726,WD
20.76742,20.26876,20.41526,20.51706,20.51329,WD
17.81151,17.81905,18.15314,18.46959,18.78972,WD
18.25886,18.0051,18.20589,17.77409,17.18375,M5
20.29086,19.84011,19.90884,20.12653,20.31774,WD
19.48903,18.5799,18.21979,18.11569,18.04334,F5
23.40554,20.83666,19.97734,19.60989,19.94654,K3
19.20687,19.34336,19.24738,19.21828,18.93707,CV
17.78985,16.7455,16.38452,16.24823,16.16585,A0
20.14895,18.48463,17.8798,17.97983,17.52784,K1
20.00381,18.81319,18.29613,18.09173,18.01658,G2
22.06053,21.10298,20.55134,19.92564,19.58924,M4
19.95155,18.71819,18.20109,17.98219,17.88169,F9
17.63676,17.98351,18.41884,18.71551,18.94679,OB
19.36061,18.02068,17.39298,16.86644,16.5223,M2
20.41441,19.19946,19.09339,19.11535,19.09165,A0
22.21636,21.35434,20.62053,20.39911,19.87404,M6
21.4563,19.36819,18.58679,18.3509,18.29287,K3
18.1522,17.23063,16.93582,16.801,16.77719,A0
19.27173,18.08154,17.92709,17.90352,17.95479,A0
21.67087,20.51295,19.94136,20.0028,19.47,F9
17.90203,16.92435,16.55193,16.39723,16.34466,F5
25.83604,21.66688,20.77327,20.3878,20.63719,L5.5
24.07663,22.32573,20.69757,19.31919,17.79692,M5
20.72481,19.41352,18.82445,18.26276,17.92678,M2
20.3768,18.43079,17.68497,17.4206,17.26824,K1
20.45876,19.27485,18.91127,19.21767,18.69726,A0
17.2396,16.33515,16.04111,15.94949,15.92803,A0
23.36492,21.91713,20.1035,18.04098,16.90573,M6
19.71046,19.31421,18.92693,18.02168,17.425,M3
20.3783,20.06711,20.32222,20.58506,20.90831,WD
18.04713,16.85441,16.92224,17.00007,17.07499,A0
23.72216,21.62762,20.55567,20.20632,19.46449,K5
19.78518,18.67829,18.22992,18.01206,17.9261,G2
16.91644,15.98484,15.62673,15.48123,15.41064,A0
20.78296,17.57022,16.26538,15.72582,15.41498,K5
21.93421,19.33076,17.99205,17.33974,17.00661,M0
18.06132,17.10933,16.76029,16.60113,16.54764,F5
17.92189,17.5975,17.59315,17.60414,17.64184,A0
21.3918,19.83075,19.00617,18.4202,18.11301,M1
21.86125,19.13013,17.40444,17.04737,16.51316,M0
19.52408,18.2105,17.70528,17.53192,17.42558,F9
17.92079,16.69209,16.64477,16.68204,16.69138,A0
17.79909,16.85712,16.58173,16.51111,16.47994,F5
19.40507,18.16004,17.90194,17.78069,17.73634,G0
19.41881,18.53826,18.3101,18.20305,18.2011,A0
17.58748,16.32595,15.86017,15.70038,15.66496,F9
19.07681,18.12025,17.84691,17.72579,17.72495,F5
16.94034,15.75706,15.82555,15.92567,15.99946,A0
19.80086,19.2477,19.0701,18.98315,19.00415,CV
18.35683,17.06174,16.58244,16.41104,16.33123,F9
18.3849,17.22182,17.35944,17.50666,17.61388,A0
19.02649,17.76192,17.24822,17.04324,16.9808,F9
19.07572,17.92317,17.92476,17.96366,18.0657,A0
20.40851,20.0103,20.0312,20.10006,20.00754,WD
18.47024,17.3342,16.93425,16.74131,16.66184,G0
16.93723,15.73412,15.5075,15.40136,15.34932,A0
24.4397,24.07076,22.18813,19.39529,17.88567,M8
19.23864,18.07656,17.94845,17.93669,17.92954,A0
19.04132,17.71409,17.74068,17.75508,17.8404,A0
23.62944,20.63128,19.13256,18.36005,17.90371,M1
18.87792,17.70804,17.90925,18.06956,18.18612,A0
18.05697,16.85192,16.78728,16.82279,16.87276,A0
20.08002,18.37997,17.68923,17.41454,17.35963,K1
24.04959,21.41455,20.06045,19.22178,18.75192,M1
16.59607,15.49843,15.38313,15.36542,15.43541,A0
18.02185,17.00825,16.72991,16.6453,16.62805,F5
17.80211,16.77626,16.41393,16.28482,16.25717,G0
16.65195,15.48637,15.52589,15.585,15.67241,A0
15.99317,14.81656,15.07845,15.25107,15.37781,A0
25.24185,22.2149,21.01583,18.14701,16.55956,M8
20.42626,17.05533,15.84453,15.3678,15.08545,K5
20.45913,20.3835,20.66942,20.77417,21.04997,WD
24.40667,22.49792,21.11976,19.12204,17.99708,M6
22.89548,20.19282,18.98243,18.58295,18.28795,K5
25.53896,21.9445,20.41913,18.51789,17.44435,M6
17.71807,16.7614,16.43631,16.29402,16.25371,F5
20.13148,18.88218,18.77625,18.73553,18.7646,A0
18.8157,17.61564,17.46866,17.44562,17.48476,A0
20.673,20.3783,20.47288,20.53327,20.5517,Carbon
24.19534,20.67409,19.47357,19.03167,18.77193,K5
17.0292,15.76578,15.97458,16.12483,16.2313,A0
19.3385,18.14363,17.68707,17.50196,17.45149,F9
17.8043,16.74242,16.39944,16.29568,16.26862,F5
19.37952,18.2886,17.87033,17.72141,17.66854,G2
19.63328,19.35192,19.58278,19.73781,19.75674,WD
25.75226,22.48537,20.94234,19.99406,19.46188,M2
24.14122,21.55904,20.16376,18.87171,18.15448,M3
20.3977,19.46622,19.18402,18.99664,18.93188,A0
24.37836,22.99845,21.51271,19.97575,19.09237,M5
23.02105,19.12639,17.70866,16.96018,16.48526,M0
24.91372,22.00365,20.73156,19.65917,19.25824,M2
22.22357,20.1678,19.04315,18.61927,18.41261,K5
16.82211,15.79574,15.39437,15.22873,15.16315,F5
22.245,20.80972,20.25461,19.71033,19.24756,M3
19.65376,18.47852,17.95192,17.73926,17.64789,G0
20.20477,20.17983,20.32925,20.45108,20.45783,L5.5
19.7675,19.398,19.61462,19.82706,20.13389,WD
16.96513,15.83842,15.46926,15.35028,15.32723,F2
21.29895,18.87057,17.77744,17.38207,17.17421,K5
18.30842,17.11221,17.24977,17.38555,17.43055,A0
19.74918,18.87141,18.5203,18.38061,18.33605,F5
17.15235,15.92315,15.44497,15.25732,15.19055,F9
17.43566,16.43443,16.08437,15.94442,15.90385,F5
23.62758,21.90694,20.34619,18.68958,17.88795,M4
17.89723,16.69088,16.67834,16.70165,16.73334,F5
16.16421,15.09154,15.08095,15.12026,15.21174,A0
23.9987,21.88077,20.61292,19.56042,18.96453,M2
23.08528,21.68299,19.95564,18.6865,17.91185,M3
20.47178,18.63024,17.81468,17.82388,17.68338,K1
20.74536,18.58709,17.64648,17.24693,16.98658,K3
23.13144,20.27906,18.62084,17.96515,17.52959,M0
24.51686,23.54197,21.74804,20.50286,19.85046,M4
19.18276,17.94336,17.41386,17.19751,17.12987,F9
18.68559,18.29103,18.36149,18.49298,18.62869,WD
17.99417,17.92385,18.30864,18.53697,18.88113,WD
24.82579,20.49774,18.74338,18.11448,17.76759,K7
18.04568,16.9808,16.88251,16.85523,16.87774,A0
21.55482,20.49757,19.94477,19.47989,19.10978,M2
19.55641,16.92264,15.70509,14.98715,14.55627,M0
17.30962,16.39451,16.09132,15.96611,15.92793,F5
19.25699,18.88777,19.24915,19.48283,19.65746,A0p
17.4938,16.61267,16.36822,16.26025,16.25206,F5
18.27995,17.94854,18.1779,18.3561,18.63071,WD
21.69797,19.86473,19.05038,18.82257,18.68851,K3
22.63971,20.71003,18.87622,18.19333,17.76739,M0
17.55366,16.46706,16.09744,15.96723,15.94523,F5
18.25786,17.26303,16.86523,16.68663,16.64486,F5
19.9823,19.70679,20.06691,20.35262,20.82571,A0p
23.62293,24.25761,22.30973,19.79684,18.14721,M9
20.78936,18.27304,16.93953,16.7725,16.22206,K3
22.23387,19.36526,17.66902,16.87847,16.41904,M0V
21.73868,19.27795,18.03718,17.52545,17.2676,K7
17.69147,16.53535,16.6334,16.74597,16.84527,A0
18.10402,17.13326,16.89068,16.83398,16.82932,F5
18.71659,17.71405,17.34747,17.2254,17.17612,F5
19.36935,18.19838,18.29536,18.30812,18.36269,A0
21.25929,19.36675,18.70455,18.91155,18.19881,K3
19.85504,18.62187,18.63391,18.67546,18.63531,A0
18.45512,17.55157,17.30882,17.2269,17.2047,A0
20.06315,19.11729,18.93855,18.88945,18.88022,A0
19.01722,18.59342,18.62669,18.75181,18.87782,WD
17.40638,16.31527,15.93188,15.76507,15.73012,F5
24.00894,23.29089,21.39672,18.98553,17.69366,M7
16.69061,15.61715,15.28883,15.19604,15.2034,F5
20.03977,19.50772,19.66259,19.89215,20.17487,WD
25.97821,22.47391,20.76716,18.78839,17.73143,M5
22.55628,20.45717,19.45634,18.89716,18.44419,M0
22.68393,20.25634,19.07803,18.68204,18.48775,K5
25.8244,21.98883,20.56593,18.64296,17.59083,M5
19.72396,19.43369,19.72166,19.93982,20.1445,WD
18.76779,17.57555,17.28257,17.16805,17.13021,A0
19.28556,18.2196,17.79879,17.63906,17.5538,F2
19.70538,18.46505,17.98106,17.79729,17.69526,G2
17.44359,16.10018,15.83166,15.7457,15.7097,F5
23.10026,22.42799,20.77105,18.78342,17.73228,M5
18.54702,17.07463,16.57461,16.49214,16.34541,F9
20.05776,17.55365,16.3151,15.7622,15.48064,K7
18.87401,17.6449,17.16077,16.96722,16.88519,F9
17.58215,17.16653,17.28916,17.43046,17.63651,WD
18.3635,17.26988,16.89645,16.7503,16.70944,F5
18.01161,16.95678,16.78862,16.72887,16.75676,A0
23.86166,22.21642,20.71409,20.02996,19.67291,L9
19.28689,18.36987,18.10839,18.02233,17.97287,F5
23.91257,21.08816,20.15926,19.89787,20.04774,K3
18.82649,17.76038,17.28501,17.09986,16.99077,F2
24.43447,23.08106,21.33288,19.27653,18.08883,M6
19.9333,19.78306,20.11503,20.37049,20.31945,WD
20.49236,19.4091,19.32584,19.3593,19.35127,A0
25.99615,23.17304,21.46766,19.42812,18.36386,M5
19.49228,18.3228,17.92532,17.76797,17.72697,G0
19.25405,18.26667,17.86081,17.69291,17.64962,F5
25.25333,22.62893,21.32749,19.42959,18.38189,M6
17.90338,16.86494,16.85346,16.89816,16.97581,A0
17.58652,16.3472,16.0445,15.9418,15.94062,A0
19.43133,18.26339,17.80327,17.61956,17.52426,F5
19.33795,19.25303,19.6404,19.9223,20.25779,WD
20.69319,20.18707,20.40159,20.61856,21.0195,WD
19.20988,19.0103,19.32777,19.56317,19.86396,WD
25.55142,24.75469,22.24337,19.88336,18.03162,L0
23.87282,20.82038,20.13716,19.89077,19.72969,K1
22.97326,21.78653,20.34012,19.07287,18.34286,M3
20.03613,18.54447,18.10095,18.02075,17.96807,K7
18.01764,17.08691,16.81727,16.71746,16.69346,F5
18.86785,17.96765,17.63242,17.51241,17.49818,F5
19.54537,19.35762,19.6573,19.95675,20.0855,WD
17.8618,16.99734,16.71718,16.59578,16.57353,F5
20.27429,17.80236,16.79787,16.44792,16.25112,K5
22.68036,20.95562,19.29433,16.94128,15.63235,M7
19.12937,18.11154,17.94757,17.92561,17.94698,A0
19.23699,18.06328,17.85978,17.75894,17.74495,A0
18.7934,17.86584,17.59323,17.46128,17.46693,F5
23.91305,21.66139,20.47045,20.15391,20.23469,K5
14.98607,13.69509,13.20633,16.77349,13.04518,F9
17.49586,16.48565,16.29004,16.23268,16.27169,F5
24.23359,20.89116,19.6744,19.17922,18.89841,K5
19.23451,18.94498,19.24993,19.52528,19.821,WD
18.76923,17.68576,17.31227,17.144,17.09965,G2
18.28153,17.20984,16.95088,16.86598,16.85201,F5
18.52686,17.41604,17.00026,16.83994,16.80317,G2
19.4695,18.09649,17.66182,17.5062,17.4107,G2
24.9696,23.00239,21.29424,19.33539,18.31263,M5
19.62163,17.94873,17.37293,17.14133,17.06126,K1
21.35955,18.83765,17.42075,16.60181,16.16468,M1
24.53219,23.08935,21.43264,19.46679,18.37628,M6
21.48981,18.92552,17.83815,17.44417,17.18368,K5
20.62641,18.04094,16.62209,15.28958,14.58294,M3
21.08237,18.79702,17.78395,17.40652,17.13823,K5
22.44571,19.44623,17.90023,17.10716,16.67231,M0
25.57837,22.78496,20.9619,18.95067,17.76434,M6
20.40203,20.12073,20.17866,20.44821,20.58769,CV
25.28069,21.4023,19.81151,18.21437,17.42501,M4
25.37343,21.31472,19.67131,17.57611,16.46863,M6
24.22291,23.16844,21.33203,19.35631,18.23944,M6
23.5996,21.38394,19.96794,18.46488,17.43492,M4
18.91031,18.08378,17.82129,17.7361,18.07887,A0
17.02611,15.90512,15.59616,15.50122,15.4742,F5
24.95599,23.73665,21.78563,19.39604,17.70862,L1
19.18349,18.1378,18.07235,18.08083,18.1343,A0
24.11747,21.27164,19.7456,18.60592,17.93205,M2
16.78792,15.53039,15.39299,15.35527,15.35503,A0
23.50689,22.43867,20.85,20.15629,19.30575,M0
24.39163,22.05763,20.35309,18.30997,17.24158,M5
25.89371,22.66413,21.45791,19.9094,19.51706,M4
21.20501,20.37227,18.0429,17.37476,16.968,M0
22.53232,20.54797,19.23601,17.92929,17.26597,M3
23.8564,22.73959,21.06679,19.12584,18.0235,M6
23.95815,20.38935,19.00894,17.94372,17.36929,M2
19.73566,16.89154,15.77599,15.2739,14.75347,K7
24.64634,22.69393,20.80661,19.79584,19.134,M3
25.11355,24.60491,22.49669,19.87535,18.42262,M7
17.18341,16.30663,16.1088,16.04069,16.04263,A0
19.15744,18.15749,17.7261,17.49776,17.43739,F2
23.27873,21.03942,20.1825,19.87379,19.67172,K3
19.40587,18.664,18.22379,17.10529,16.29117,M5
22.72585,19.92782,18.66054,17.59763,17.66608,M2
17.73813,16.48511,16.40397,16.41094,16.43609,A0
23.46973,20.99015,19.3701,18.1574,17.51082,M2
15.74572,14.36654,13.87497,14.17635,13.69797,F2
19.97405,19.89488,20.18072,20.5126,20.55725,WD
23.79962,22.39613,21.10076,20.23264,20.2151,M2
18.10952,17.10833,16.77483,16.67805,16.60229,F5
17.36274,16.34956,16.06614,15.9618,15.86633,F5
24.55001,22.2069,20.67437,18.06749,16.67969,M7
18.22262,17.814,17.90448,18.05001,18.2531,WD
20.63788,17.75654,16.17479,15.11039,14.62187,M2
18.31755,17.19895,17.30714,17.44403,17.54991,A0
18.81586,17.79175,17.60757,17.55953,17.58448,A0
22.64041,21.81074,20.27817,18.21159,17.04522,M6
20.91063,20.02282,20.35475,20.87008,20.9988,CV
17.59331,16.64202,16.3771,16.27079,16.25038,F5
16.50996,16.75871,17.15531,17.51447,17.85706,OB
23.87415,22.12379,20.50114,18.45967,17.33315,M6
20.67695,19.72709,19.55184,19.41896,19.39637,F9
18.89853,17.76516,17.38505,17.26231,17.22768,G2
20.65935,18.04758,16.93704,16.46599,16.29818,K5
23.27125,22.27081,20.78996,18.75325,17.61875,M6
21.70374,18.93852,17.5611,16.99907,16.61673,K5
24.67685,24.1854,22.67418,20.29315,18.54932,M8
21.9273,19.6052,18.40169,17.89025,18.79927,K7
20.29029,19.93467,20.2684,20.53328,20.47799,WD
19.13681,18.54242,18.87249,19.1246,19.34508,A0
23.69094,22.60031,20.85802,18.9525,17.93868,M5
17.49606,16.56833,16.28356,16.17572,16.159,F5
24.69545,21.83286,20.16505,18.02581,16.79407,M6
23.78548,21.08294,20.24404,19.94296,19.68972,K5
18.59203,17.51334,17.45442,17.48403,17.57521,A0
23.96036,20.68486,19.79768,19.4708,19.36589,K5
20.19406,19.85987,20.18345,20.49902,20.7641,WD
23.11395,20.64701,19.17169,18.13755,17.57801,M2
24.08352,23.19309,21.48328,19.25239,17.98477,M6
24.13034,21.50659,20.03459,18.82923,18.10727,M3
19.95274,18.82123,18.81612,18.87957,18.87839,A0
22.48444,20.0209,18.87723,19.09806,18.15885,K7
17.05795,15.96955,15.61873,15.48847,15.44913,F5
24.82454,23.09341,21.41947,19.1421,17.73225,M8
24.90654,21.92052,20.40937,18.22995,17.07525,M6
24.20616,21.02005,19.36903,18.16427,17.50968,M2
17.76768,15.78655,15.09391,14.86784,14.74152,K1
18.36545,17.31624,16.90893,16.76877,16.73948,F2
23.29088,20.73144,19.45554,18.94551,18.62172,K5
18.0146,16.60304,16.08711,15.90833,15.79565,F9
24.53835,21.24738,19.92695,19.31691,19.03879,M0
17.79346,16.76817,16.40381,16.2721,16.25904,F5
18.88827,17.04551,16.2421,15.97877,15.84581,K3
18.13645,17.17205,16.83047,16.79687,16.76741,F5
19.6697,19.13465,19.01056,18.9875,19.02552,CV
20.74913,20.36994,20.6437,20.87474,21.05718,WD
25.71518,23.23394,21.56908,19.22536,17.93731,M7
18.82614,18.36511,18.4369,18.54274,18.75939,WD
25.14125,22.66735,21.25425,19.82761,19.46465,M4
21.7893,19.52478,18.38531,18.05517,17.82722,K5
19.17872,18.12147,17.74638,17.59221,17.53241,F5
18.42017,18.33747,18.71443,19.00285,19.32093,WD
20.63297,19.67611,19.36695,19.24096,19.19468,F5
20.52743,19.76497,19.40986,19.25224,19.18643,F5
20.34236,19.33725,19.26546,19.25336,19.25243,A0
24.24484,22.58854,21.36029,19.1233,18.05377,M6
23.11031,22.52006,20.82818,18.65809,17.58628,M6
23.56556,22.86871,21.29768,19.17149,17.99911,M6
23.73848,25.0026,22.36223,20.00162,18.1699,L2
18.96511,17.8804,17.46768,17.30373,17.27075,F2
20.80486,19.69406,19.08637,18.53075,18.13816,M2
22.13567,20.95173,20.37012,20.1914,20.31421,L5.5
19.30511,18.8995,18.95399,19.08091,19.24363,WD
19.4963,18.17816,17.70925,17.54467,17.53018,F9
23.41173,23.48859,21.9598,19.17482,17.82034,M7
20.65762,18.68405,17.93772,17.67778,17.19506,K1
19.83599,18.22982,17.59926,17.3552,17.52008,K1
17.29103,16.35842,16.03998,15.91016,15.83797,F5
19.3443,18.81475,18.80031,18.87348,18.98847,WD
17.96559,17.04108,16.70868,16.59875,16.57604,F5
19.79024,19.30748,19.2347,19.22296,19.25987,CV
21.59395,19.4418,18.54091,18.20266,18.02144,K5
17.94061,17.77921,18.14349,18.43468,18.69338,WD
17.52385,16.68979,16.41015,16.29483,16.26717,A0
17.21546,16.76111,16.75514,16.81637,16.94167,WD
22.50735,22.40496,20.9529,20.35156,19.47111,L5.5
19.34665,18.051,17.51308,17.3148,17.22067,F9
23.87736,23.34106,21.73101,19.31265,17.92228,M7
17.39261,16.43685,16.14678,16.03756,16.00533,F5
20.29441,18.97017,19.07013,19.24652,19.49846,A0
25.63783,23.33497,21.48187,19.36781,18.23438,M6
17.63921,16.66622,16.34015,16.21597,16.19595,F5
19.13628,18.14173,17.82564,17.70161,17.69451,F5
